Time (UTCG),Lat (deg),Lon (deg),Alt (km),ne_iri16_cm-3,Te_iri16_K,Ti_iri16_K,O+_iri16_cm-3,O2+_iri16_cm-3,NO+_iri16_cm-3
Mar 17 2015 00:50:00.000000000,77.5,-115.0,120.0,27084.527616,366.687255859375,366.687255859375,4.826482,7022.872064,20048.86528
Mar 17 2015 00:50:00.000000000,77.5,-110.0,120.0,23685.30432,366.2148132324219,366.2148132324219,3.32200075,5819.90144,17856.557056
Mar 17 2015 00:50:00.000000000,77.5,-105.0,120.0,20407.601152,365.6899108886719,365.6899108886719,2.21315975,4687.15264,15714.577408
Mar 17 2015 00:50:00.000000000,77.5,-100.0,120.0,17344.141312,365.12322998046875,365.12322998046875,1.54207025,3616.830976,13723.317248
Mar 17 2015 00:50:00.000000000,77.5,-95.0,120.0,14569.79968,364.52667236328125,364.52667236328125,1.691257625,2779.519488,11787.185152
Mar 17 2015 00:50:00.000000000,77.5,-90.0,120.0,12130.807808,363.91339111328125,363.91339111328125,3.0077845,2321.242624,9806.476288
Mar 17 2015 00:50:00.000000000,77.5,-85.0,120.0,10041.843712,363.2973937988281,363.2973937988281,2.090444375,1649.559936,8390.140928
Mar 17 2015 00:50:00.000000000,77.5,-80.0,120.0,8290.424832,362.692626953125,362.692626953125,1.440431625,1159.638656,7129.308672
Mar 17 2015 00:50:00.000000000,77.5,-75.0,120.0,6845.836288,362.1132507324219,362.1132507324219,0.9916474375,811.860352,6032.95744
Mar 17 2015 00:50:00.000000000,77.5,-70.0,120.0,5668.910592,361.57257080078125,361.57257080078125,0.685716625,569.173184,5099.0336
Mar 17 2015 00:50:00.000000000,77.5,-65.0,120.0,4718.131712,361.0829162597656,361.0829162597656,0.47849671875,401.559584,4316.08064
Mar 17 2015 00:50:00.000000000,77.5,-60.0,120.0,3955.319552,360.6551818847656,360.6551818847656,0.3384861875,286.47696,3668.49536
Mar 17 2015 00:50:00.000000000,77.5,-55.0,120.0,3348.202496,360.2985534667969,360.2985534667969,0.24399471875,207.781552,3140.169728
Mar 17 2015 00:50:00.000000000,77.5,-50.0,120.0,2869.80224,360.02032470703125,360.02032470703125,0.180248140625,154.118576,2715.497984
Mar 17 2015 00:50:00.000000000,77.5,-45.0,120.0,2498.824192,359.8252258300781,359.8252258300781,0.137390328125,117.71764,2380.965376
Mar 17 2015 00:50:00.000000000,77.5,-40.0,120.0,2217.02528,359.71612548828125,359.71612548828125,0.108724390625,93.177536,2123.73568
Mar 17 2015 00:50:00.000000000,77.5,-35.0,120.0,2044.29888,359.6934509277344,359.6934509277344,0.092914375,79.479816,1964.723456
Mar 17 2015 00:50:00.000000000,77.5,-30.0,120.0,1903.705344,359.7552185058594,359.7552185058594,0.0810261640625,69.088656,1834.533248
Mar 17 2015 00:50:00.000000000,77.5,-25.0,120.0,1837.020928,359.8973083496094,359.8973083496094,0.0758834296875,64.381832,1772.560896
Mar 17 2015 00:50:00.000000000,77.5,-20.0,120.0,1777.175296,360.1138916015625,360.1138916015625,0.071484109375,60.281516,1716.820096
Mar 17 2015 00:50:00.000000000,77.5,-15.0,120.0,1724.104576,360.3971862792969,360.3971862792969,0.0677713203125,56.742464,1667.292288
